paper_name,id,abstract,triage_label,lane,corpus_stage,mechanism,why_it_matters,follow_up,authors,year,source_ids,primary_id,paper_id,categories,queries,discovery_methods,designations,assignment_rank,assignment_score,search_score,primary_reader,metadata_verified,body_inspected,evidence_read,abstract_reviewed,inspection_status,triage_status,stages_seen,source_registry_paths,source_triage_paths,metadata_status,triage_count
Vision-Language Models on the Edge for Real-Time Robotic Perception,arxiv:2601.14921,"Vision-Language Models (VLMs) enable multimodal reasoning for robotic perception and interaction, but their deployment in real-world systems remains constrained by latency, limited onboard resources, and privacy risks of cloud offloading. Edge intelligence within 6G, particularly Open RAN and Multi-access Edge Computing (MEC), offers a pathway to address these challenges by bringing computation closer to the data source. This work investigates the deployment of VLMs on ORAN/MEC infrastructure using the Unitree G1 humanoid robot as an embodied testbed. We design a WebRTC-based pipeline that streams multimodal data to an edge node and evaluate LLaMA-3.2-11B-Vision-Instruct deployed at the edge versus in the cloud under real-time conditions. Our results show that edge deployment preserves near-cloud accuracy while reducing end-to-end latency by 5%. We further evaluate Qwen2-VL-2B-Instruct, a compact model optimized for resource-constrained environments, which achieves sub-second responsiveness, cutting latency by more than half but at the cost of accuracy.",medium,B6,primary_assignment,"The abstract describes model loading, initialization, caching, or prewarming as a distinct source of inference startup latency.","It separates startup effects from steady-state execution, which is needed to explain warm-versus-cold episode latency.",false,,,arxiv:2601.14921,arxiv:2601.14921,1729839557487685981,,q03 | q10 | q44,firecrawl research search-papers,false,72,,0.9547825265167125,B6,Firecrawl Research search-papers abstract; full text not assumed,,,true,,triaged,primary_assignment,b4/raw-retrieval/q21-robot-foundation-model.json | b5/canonical-registry.jsonl | b5/raw-retrieval/q49-recent-transport.json | b6/assigned-evidence-index.jsonl | b6/assigned-paper-manifest.jsonl | b6/assigned-registry.jsonl | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/raw-retrieval/q003.json | b6/raw-retrieval/q010.json | b6/raw-retrieval/q03-direct-realtime.json | b6/raw-retrieval/q44-recent-robotics.json | b7/canonical-registry.json | b7/raw-retrieval/q23-failure-nondeterminism.json,b6/abstract-triage-inherited-89.jsonl | b6/abstract-triage.jsonl | b6/assigned-paper-manifest.jsonl,complete,3
Enhancing Predictability of Multi-Tenant DNN Inference for Autonomous Vehicles' Perception,arxiv:2602.11004,"Autonomous vehicles (AVs) rely on sensors and deep neural networks (DNNs) to perceive their surrounding environment and make maneuver decisions in real time. However, achieving real-time DNN inference in the AV's perception pipeline is challenging due to the large gap between the computation requirement and the AV's limited resources. Most, if not all, of existing studies focus on optimizing the DNN inference time to achieve faster perception by compressing the DNN model with pruning and quantization. In contrast, we present a Predictable Perception system with DNNs (PP-DNN) that reduce the amount of image data to be processed while maintaining the same level of accuracy for multi-tenant DNNs by dynamically selecting critical frames and regions of interest (ROIs). PP-DNN is based on our key insight that critical frames and ROIs for AVs vary with the AV's surrounding environment. However, it is challenging to identify and use critical frames and ROIs in multi-tenant DNNs for predictable inference. Given image-frame streams, PP-DNN leverages an ROI generator to identify critical frames and ROIs based on the similarities of consecutive frames and traffic scenarios. PP-DNN then leverages a FLOPs predictor to predict multiply-accumulate operations (MACs) from the dynamic critical frames and ROIs. The ROI scheduler coordinates the processing of critical frames and ROIs with multiple DNN models. Finally, we design a detection predictor for the perception of non-critical frames. We have implemented PP-DNN in an ROS-based AV pipeline and evaluated it with the BDD100K and the nuScenes dataset. PP-DNN is observed to significantly enhance perception predictability, increasing the number of fusion frames by up to 7.3x, reducing the fusion delay by >2.6x and fusion-delay variations by >2.3x, improving detection completeness by 75.4% and the cost-effectiveness by up to 98% over the baseline.",medium,B6,primary_assignment,"The abstract describes concurrent accelerator workloads and resource isolation, partitioning, or interference-aware scheduling as the latency mechanism.",It provides a basis for distinguishing accelerator contention and interference from intrinsic model latency.,false,,,arxiv:2602.11004,arxiv:2602.11004,4957292609861434555,,q20,firecrawl research search-papers,false,75,,0.7490872131147275,B6,Firecrawl Research search-papers abstract; full text not assumed,,,true,,triaged,primary_assignment,b6/assigned-evidence-index.jsonl | b6/assigned-paper-manifest.jsonl | b6/assigned-registry.jsonl | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/raw-retrieval/q20-failure-drops.json,b6/abstract-triage-inherited-89.jsonl | b6/abstract-triage.jsonl | b6/assigned-paper-manifest.jsonl,complete,3
How Fast Can I Run My VLA? Demystifying VLA Inference Performance with VLA-Perf,arxiv:2602.18397,"Vision-Language-Action (VLA) models have recently demonstrated impressive capabilities across various embodied AI tasks. While deploying VLA models on real-world robots imposes strict real-time inference constraints, the inference performance landscape of VLA remains poorly understood due to the large combinatorial space of model architectures and inference systems. In this paper, we ask a fundamental research question: How should we design future VLA models and systems to support real-time inference? To address this question, we first introduce VLA-Perf, an analytical performance model that can analyze inference performance for arbitrary combinations of VLA models and inference systems. Using VLA-Perf, we conduct the first systematic study of the VLA inference performance landscape. From a model-design perspective, we examine how inference performance is affected by model scaling, model architectural choices, long-context video inputs, asynchronous inference, and dual-system model pipelines. From the deployment perspective, we analyze where VLA inference should be executed -- on-device, on edge servers, or in the cloud -- and how hardware capability and network performance jointly determine end-to-end latency. By distilling 15 key takeaways from our comprehensive evaluation, we hope this work can provide practical guidance for the design of future VLA models and inference systems.",medium,B6,primary_assignment,"The abstract describes kernel execution, runtime synchronization, memory, cache, or frequency behavior as a source of latency variability or stalls.",It supports kernel- and runtime-level attribution of latency spikes and stalls.,false,,,arxiv:2602.18397,arxiv:2602.18397,5091945656701445251,,q03 | q05 | q44,firecrawl research search-papers,false,70,,0.9478464369215823,B6,Firecrawl Research search-papers abstract; full text not assumed,,,true,,triaged,primary_assignment,b6/assigned-evidence-index.jsonl | b6/assigned-paper-manifest.jsonl | b6/assigned-registry.jsonl | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/raw-retrieval/q003.json | b6/raw-retrieval/q005.json | b6/raw-retrieval/q44-recent-robotics.json,b6/abstract-triage-inherited-89.jsonl | b6/abstract-triage.jsonl | b6/assigned-paper-manifest.jsonl,complete,3
PM2Lat: Highly Accurate and Generalized Prediction of DNN Execution Latency on GPUs,arxiv:2603.00549,"We present PM2Lat, a fast and generalized framework for accurately predicting the latency of deep neural network models on GPUs, with special focus on NVIDIA. Unlike prior methods that rely on deep learning models or handcrafted heuristics, PM2Lat leverages the Single-Instruction-Multiple-Thread architecture of GPUs to model execution time of DNN models. First, we dive into fine-grained GPU operation modeling by studying computational behavior and memory access patterns. After identifying these characteristics, we found that different GPU kernels exhibit significant performance disparities, even when serving the same purpose. Hence, the core idea of PM2Lat is to differentiate kernels based on their configurations and analyze them accordingly. This kernel-aware modeling enables PM2Lat to achieve consistently low prediction error across diverse data types and hardware platforms. In addition, PM2Lat generalizes beyond standard matrix multiplication to support complex GPU kernels such as Triton, Flash Attention, and Cutlass Attention. Experimental results show that PM2Lat consistently achieves error rates below 10% across different data types and hardware platforms on Transformer models, outperforming the state-of-the-art NeuSight by 10-20% for FP32 and by at least 50% for BF16. When applying to diverse kernels, the error rate is maintained at 3-8%.",medium,B6,primary_assignment,"The abstract describes profiling, tracing, prediction, or decomposition to localize latency across serving, host, runtime, kernel, and device layers.",It offers a concrete localization or measurement pattern for runtime observability around an inference episode.,false,,,arxiv:2603.00549,arxiv:2603.00549,531072298999178666,,q40,firecrawl research search-papers,true,85,,0.8991213772699436,B6,Firecrawl Research search-papers abstract; full text not assumed,,,true,,triaged,primary_assignment,b6/assigned-evidence-index.jsonl | b6/assigned-paper-manifest.jsonl | b6/assigned-registry.jsonl | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/raw-retrieval/q40-foundational-wild.json,b6/abstract-triage-inherited-89.jsonl | b6/abstract-triage.jsonl | b6/assigned-paper-manifest.jsonl,complete,3
PromptTuner: SLO-Aware Elastic System for LLM Prompt Tuning,arxiv:2603.05087,"Prompt tuning has become a prominent strategy for enhancing the performance of Large Language Models (LLMs) on downstream tasks. Many IT enterprises now offer Prompt-Tuning-as-a-Service to fulfill the growing demand for prompt tuning LLMs on downstream tasks. Their primary objective is to satisfy users Service Level Objectives (SLOs) while reducing resource provisioning costs. Nevertheless, our characterization analysis for existing deep learning resource management systems reveals that they are insufficient to optimize these objectives for LLM prompt tuning workloads. In this paper, we introduce PromptTuner, an SLO-aware elastic system to optimize LLM prompt tuning. It contains two innovations. (1) We design a Prompt Bank to identify efficient initial prompts to expedite the convergence of prompt tuning. (2) We develop aWorkload Scheduler to enable fast resource allocation to reduce the SLO violation and resource costs. In our evaluation, PromptTuner reduces SLO violations by 4.0x and 7.9x, and lowers costs by 1.6x and 4.5x, compared to INFless and ElasticFlow respectively.",medium,B6,expansion_round_1,"The abstract describes loading, caching, or warm-start behavior as a source of inference startup or steady-state latency.",It helps separate startup effects from steady-state timing in an inference episode.,false,,,,arxiv:2603.05087,4751678703388351030,,,,,,,0.02133749674733281,B6,,,,,,triaged,expansion_round_1,b6/expansion/expansion-registry.jsonl | b6/expansion/inspection-manifest.jsonl,b6/expansion/expansion-triage.jsonl,complete,1
TCM-Serve: Modality-aware Scheduling for Multimodal Large Language Model Inference,arxiv:2603.26498,"Multimodal Large Language Models (MLLMs) power platforms like ChatGPT, Gemini, and Copilot, enabling richer interactions with text, images, and videos. These heterogeneous workloads introduce additional inference stages, such as vision preprocessing and encoding, that inflate latency and memory demand. Existing LLM serving systems, optimized for text-only workloads, fail under multimodality: large requests (e.g., videos) monopolize resources, causing severe head-of-line blocking and performance degradation. Our key insight is that multimodal requests differ by orders of magnitude in resource demands, which we capture through a simple abstraction: videos behave like trucks, images like cars, and text like motorcycles. We design TCM-Serve, a modality-aware scheduler that lets motorcycles flow quickly through cars and trucks, ensuring interactive responsiveness while avoiding starvation. TCM-Serve classifies requests, prioritizes them dynamically, and applies aging to avoid starvation. Evaluation across state-of-the-art MLLMs shows that TCM-Serve reduces, on average, time-to-first-token (TTFT) by 54% overall, and by 78.5% for latency-critical requests, compared to current systems. TCM-Serve delivers LLM-like responsiveness for MLLMs, with modality-aware scheduling and by making the most efficient use of the available resources.",medium,B6,primary_assignment,The abstract describes deadline- or SLO-aware dispatch and resource scheduling to control queueing and execution-time variability.,It contributes a reusable systems baseline for diagnosing inference-serving behavior.,false,,,arxiv:2603.26498,arxiv:2603.26498,8901474612632347847,,q46,firecrawl research search-papers,false,82,,0.9652765704666424,B6,Firecrawl Research search-papers abstract; full text not assumed,,,true,,triaged,primary_assignment,b6/assigned-evidence-index.jsonl | b6/assigned-paper-manifest.jsonl | b6/assigned-registry.jsonl | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/raw-retrieval/q46-recent-multimodal.json,b6/abstract-triage-inherited-89.jsonl | b6/abstract-triage.jsonl | b6/assigned-paper-manifest.jsonl,complete,3
EdgeFlow: Fast Cold Starts for LLMs on Mobile Devices,arxiv:2604.09083,"Deploying large language models (LLMs) on mobile devices is an emerging trend to enable data privacy and offline accessibility of LLM applications. Modern mobile neural processing units (NPUs) make such deployment increasingly feasible. However, existing mobile LLM inference frameworks suffer from high start-up latency due to their inevitable cold starts, i.e., launching LLM inferences when the model is not hosted in device memory. In this paper, we identify the key bottleneck of mobile LLM cold starts as the waste of flash bandwidth on unimportant model parameters. We design EdgeFlow, a mobile LLM inference framework that mitigates the cold start issue by adaptively adjusting the precisions of LLM parameters. Specifically, EdgeFlow leverages 1) an NPU-aware adaptive quantization algorithm that assigns different precisions to weights in a finer granularity according to their importance and NPU constraints, 2) an SIMD-friendly packing format that accelerates the transformation of various-precision weights into fixed-sized NPU-native data types, and 3) a synergistic granular pipeline that coordinates CPU and NPU computation in a fine-grained and dynamic manner. Experimental results show that EdgeFlow reduces cold-start latency by up to 4.07x compared with three state-of-the-art mobile LLM inference frameworks, i.e., llama.cpp, MNN, and llm.npu, under comparable model accuracy.",medium,B6,primary_assignment,"The abstract describes model loading, initialization, caching, or prewarming as a distinct source of inference startup latency.","It separates startup effects from steady-state execution, which is needed to explain warm-versus-cold episode latency.",true,"Yongsheng Yan, Jiacheng Shen, Xuchuan Luo, Yangfan Zhou",,arxiv:2604.09083,arxiv:2604.09083,3995115690925861995,cs.OS | cs.DC,q07 | q13 | q19,firecrawl research search-papers,false,54,,0.8896822953007268,B6,Firecrawl Research search-papers abstract; full text not assumed,true,C:\Users\moham\Documents\Codex\2026-08-29\organize-x20\work\reflex-research\program-b\b6\targeted-read\arxiv_2604.09083.json,true,,triaged,primary_assignment,b6/assigned-evidence-index.jsonl | b6/assigned-paper-manifest.jsonl | b6/assigned-registry.jsonl | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/follow-up-manifest.jsonl | b6/inspection-evidence.jsonl | b6/inspection-manifest.jsonl | b6/raw-retrieval/q007.json | b6/raw-retrieval/q13-mechanism-load.json | b6/raw-retrieval/q19-failure-cold.json | b6/read-evidence-manifest.jsonl,b6/abstract-triage-inherited-89.jsonl | b6/abstract-triage.jsonl | b6/assigned-paper-manifest.jsonl,complete,3
DEEP-GAP: Deep-learning Evaluation of Execution Parallelism in GPU Architectural Performance,arxiv:2604.14552,"Modern datacenters increasingly rely on low-power, single-slot inference accelerators to balance performance, energy efficiency, and rack density constraints. The NVIDIA T4 GPU has become widely deployed due to strong performance per watt and mature software support. Its successor, the NVIDIA L4 GPU, introduces improvements in Tensor Core throughput, cache capacity, memory bandwidth, and parallel execution capability. However, limited empirical evidence quantifies the practical inference performance gap between these two generations under controlled and reproducible conditions. This work introduces DEEP-GAP, a systematic evaluation extending the GDEV-AI methodology to GPU inference. Using identical configurations and workloads, we evaluate ResNet18, ResNet50, and ResNet101 across FP32, FP16, and INT8 precision modes using PyTorch and TensorRT. Results show that reduced precision significantly improves performance, with INT8 achieving up to 58x throughput improvement over CPU baselines. L4 achieves up to 4.4x higher throughput than T4 while reaching peak efficiency at smaller batch sizes between 16 and 32, improving latency-throughput tradeoffs for latency-sensitive workloads. T4 remains competitive for large batch workloads where cost or power efficiency is important. DEEP-GAP provides practical guidance for selecting precision modes, batch sizes, and GPU architectures for modern inference deployments.",medium,B6,primary_assignment,The abstract describes request or token batching and a scheduling policy that trades queueing delay against accelerator efficiency and tail latency.,It provides evidence for attributing latency to queueing and batch formation rather than to model compute alone.,false,,,arxiv:2604.14552,arxiv:2604.14552,777874252596041836,,q33 | q40,firecrawl research search-papers,true,84,,0.9340109905087812,B6,Firecrawl Research search-papers abstract; full text not assumed,,,true,,triaged,primary_assignment,b6/assigned-evidence-index.jsonl | b6/assigned-paper-manifest.jsonl | b6/assigned-registry.jsonl | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/raw-retrieval/q33-foundational-tensor.json | b6/raw-retrieval/q40-foundational-wild.json,b6/abstract-triage-inherited-89.jsonl | b6/abstract-triage.jsonl | b6/assigned-paper-manifest.jsonl,complete,3
Scalable AI Inference: Performance Analysis and Optimization of AI Model Serving,arxiv:2604.20420,"AI research often emphasizes model design and algorithmic performance, while deployment and inference remain comparatively underexplored despite being critical for real-world use. This study addresses that gap by investigating the performance and optimization of a BentoML-based AI inference system for scalable model serving developed in collaboration with graphworks.ai. The evaluation first establishes baseline performance under three realistic workload scenarios. To ensure a fair and reproducible assessment, a pre-trained RoBERTa sentiment analysis model is used throughout the experiments. The system is subjected to traffic patterns following gamma and exponential distributions in order to emulate real-world usage conditions, including steady, bursty, and high-intensity workloads. Key performance metrics, such as latency percentiles and throughput, are collected and analyzed to identify bottlenecks in the inference pipeline. Based on the baseline results, optimization strategies are introduced at multiple levels of the serving stack to improve efficiency and scalability. The optimized system is then reevaluated under the same workload conditions, and the results are compared with the baseline using statistical analysis to quantify the impact of the applied improvements. The findings demonstrate practical strategies for achieving efficient and scalable AI inference with BentoML. The study examines how latency and throughput scale under varying workloads, how optimizations at the runtime, service, and deployment levels affect response time, and how deployment in a single-node K3s cluster influences resilience during disruptions.",medium,B6,primary_assignment,"The abstract describes kernel execution, runtime synchronization, memory, cache, or frequency behavior as a source of latency variability or stalls.",It supports kernel- and runtime-level attribution of latency spikes and stalls.,false,,,arxiv:2604.20420,arxiv:2604.20420,7091415937357842299,,q38,firecrawl research search-papers,true,83,,0.9057233191548978,B6,Firecrawl Research search-papers abstract; full text not assumed,,,true,,triaged,primary_assignment,b6/assigned-evidence-index.jsonl | b6/assigned-paper-manifest.jsonl | b6/assigned-registry.jsonl | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/raw-retrieval/q38-foundational-infaas.json,b6/abstract-triage-inherited-89.jsonl | b6/abstract-triage.jsonl | b6/assigned-paper-manifest.jsonl,complete,3
Characterizing Vision-Language-Action Models across XPUs: Constraints and Acceleration for On-Robot Deployment,arxiv:2604.24447,"Vision-Language-Action (VLA) models are promising for generalist robot control, but on-robot deployment is bottlenecked by real-time inference under tight cost and energy budgets. Most prior evaluations rely on desktop-grade GPUs, obscuring the trade-offs and opportunities offered by heterogeneous edge accelerators (GPUs/XPUs/NPUs). We present a systematic analysis for low-cost VLA deployment via model-hardware co-characterization. First, we build a cross-accelerator leaderboard and evaluate model-hardware pairs under CET (Cost, Energy, Time), showing that right-sized edge devices can be more cost-/energy-efficient than flagship GPUs while meeting control-rate constraints. Second, using in-depth profiling, we uncover a consistent two-phase inference pattern: a compute-bound VLM backbone followed by a memory-bound Action Expert, which induces phase-dependent underutilization and hardware inefficiency. Finally, guided by these insights, we propose DP-Cache and V-AEFusion to reduce diffusion redundancy and enable asynchronous pipeline parallelism, achieving up to 2.9x speedup on GPUs and 6x on edge NPUs with only marginal success degradation. The example leaderboard website is available at: https://vla-leaderboard-01.vercel.app/.",medium,B6,primary_assignment,"The abstract describes profiling, tracing, prediction, or decomposition to localize latency across serving, host, runtime, kernel, and device layers.",It offers a concrete localization or measurement pattern for runtime observability around an inference episode.,false,,,arxiv:2604.24447,arxiv:2604.24447,2769760053031621516,,q03 | q04 | q10 | q47,firecrawl research search-papers,false,44,129.85,0.8185047919623202,B6,Firecrawl Research search-papers abstract; full text not assumed,,,true,,triaged,primary_assignment,b4/raw-retrieval/q06-contention-shared-GPU.json | b4/raw-retrieval/q21-robot-foundation-model.json | b6/assigned-evidence-index.jsonl | b6/assigned-paper-manifest.json | b6/assigned-paper-manifest.jsonl | b6/assigned-registry.jsonl | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/raw-retrieval/q003.json | b6/raw-retrieval/q004.json | b6/raw-retrieval/q010.json | b6/raw-retrieval/q03-direct-realtime.json | b6/raw-retrieval/q47-recent-edge.json,b6/abstract-triage-inherited-89.jsonl | b6/abstract-triage.jsonl | b6/assigned-paper-manifest.jsonl,complete,3
Kairos: A Scalable Serving System for Physical AI,arxiv:2605.11381,"Physical AI is experiencing rapid growth with frontier foundation models increasing its capabilities across general environments. Physical AI tasks are characterized by inference properties that are markedly different from digital AI. They consist of multiple rounds of inference and action execution, generating a chunk of actions in each inference round, and asynchronously interleaving inference and execution. This makes existing digital AI serving systems unsuited for physical AI; a shortcoming that is critical for enabling their wide adoption, considering their size and the scale of the robot fleets they have to serve. To fill this gap, we design Kairos, the first multi-robot serving system that makes the generate-execute loop a first-class citizen, with active involvement in the execution phase. Across a wide range of physical AI models and robots, Kairos reduces the average end-to-end task latency by 31.8--66.5% over state-of-the-art digital AI serving practices, with gains scaling with the robot fleet size.",medium,B6,primary_assignment,"The abstract describes kernel execution, runtime synchronization, memory, cache, or frequency behavior as a source of latency variability or stalls.",It supports kernel- and runtime-level attribution of latency spikes and stalls.,false,,2026,arxiv:2605.11381,arxiv:2605.11381,8493473766441459476,,q02 | q10 | q44,firecrawl research search-papers,false,80,18.07096005531228,0.9598825680419544,B6,Firecrawl Research search-papers abstract; full text not assumed,,,true,,triaged,primary_assignment,b4/raw-retrieval/q21-robot-foundation-model.json | b6/assigned-evidence-index.jsonl | b6/assigned-paper-manifest.jsonl | b6/assigned-registry.jsonl | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/raw-retrieval/q002.json | b6/raw-retrieval/q010.json | b6/raw-retrieval/q02-direct-robot.json | b6/raw-retrieval/q44-recent-robotics.json | b8/canonical-registry.json | b8/raw/direct-01.json | b8/raw/recent-04.json,b6/abstract-triage-inherited-89.jsonl | b6/abstract-triage.jsonl | b6/assigned-paper-manifest.jsonl,complete,3
Architecture Dependent Temporal Observability Under Deployment Interference in Edge Inference Systems,arxiv:2605.17701,"Edge inference systems are typically evaluated with software-reported latency collected under controlled conditions. We argue, and demonstrate empirically, that deployment interference can corrupt not only the inference timing being measured but the timing observability infrastructure that measures it, and that the two failures can occur independently. We pair software-reported timing with externally observable GPIO intervals captured by a Saleae Logic Pro 8 logic analyzer on an NVIDIA Jetson Orin Nano, running MobileNetV2 under two inference architectures (TensorRT FP16 GPU and ONNX Runtime CPU) across baseline, light memory pressure, and storage writeback stress. Across 35 paired capture runs (3500 samples) plus 3 storage-stress runs where external pairing failed (300 software-only samples), we observe three findings the software-only view does not surface. (1) The two architectures differ not only in mean latency but in distributional structure: TensorRT baseline clusters tightly near 1.23 ms (run-mean SD 15 us) while ORT CPU baseline is multimodal with run-mean SD 31.8 ms. (2) Light memory pressure inflates TensorRT P99 from 1.28 ms to 1.61 ms, while one of five ORT memory-stress runs collapses into a deterministic 198 ms regime rather than uniformly inflating variance. (3) All three TensorRT storage-stress runs produce complete software timing logs (100/100 iterations) alongside externally observable timing failures of three different kinds (full post-marker collapse, 40% transition loss, and complete acquisition failure) -- while the runtime reports normal completion in every case. We claim, narrowly, that timing observability is itself an interference-sensitive resource, and that summary statistics from a single timing source can hide failure modes an independent external observer makes visible.",medium,B6,primary_assignment,"The abstract describes concurrent accelerator workloads and resource isolation, partitioning, or interference-aware scheduling as the latency mechanism.",It provides a basis for distinguishing accelerator contention and interference from intrinsic model latency.,false,,2026,arxiv:2605.17701,arxiv:2605.17701,8545485128196482030,,q04 | q33,firecrawl research search-papers,false,17,121.859,0.7285938428279278,B6,Firecrawl Research search-papers abstract; full text not assumed,true,,true,,triaged,primary_assignment,b6/assigned-evidence-index.jsonl | b6/assigned-paper-manifest.json | b6/assigned-paper-manifest.jsonl | b6/assigned-registry.jsonl | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/raw-retrieval/q004.json | b6/raw-retrieval/q33-foundational-tensor.json | b8/assigned-paper-manifest.json | b8/canonical-registry.json | b8/inspection-manifest.json | b8/raw/failure-02.json | b8/raw/recent-01.json,b6/abstract-triage-inherited-89.jsonl | b6/abstract-triage.jsonl | b6/assigned-paper-manifest.jsonl,complete,3
RED: Adaptive Real-Time DAG Scheduling for Robotic Inference under Environmental Dynamics,arxiv:2605.24044,"Robots deployed in dynamic environments must contend with environment-driven changes that reshape computation at runtime: new tasks may appear, precedence relations can shift, and overall workload structure evolves, all of which degrade performance, especially when multi-task inference is required under tight resource and real-time budgets. We present RED, a real-time scheduling framework for multi-task deep neural network workloads on resource-constrained robotic platforms that adapts to Robotic Environmental Dynamics (RED) while preserving end-to-end timing guarantees under modeling assumptions. The core of RED is a deadline-aware scheduler that assigns intermediate sub-deadlines, allowing it to accommodate evolving computation graphs and asynchronous inference induced by unpredictable conditions. The framework also supports flexible deployment of MIMONet (multi-input multi-output neural networks), commonly used in multi-tasking robots to alleviate memory pressure through weight sharing. RED explicitly leverages this shared-parameter property via a workload refinement and graph-reconstruction procedure that aligns MIMONet structure with schedulability requirements, improving compatibility and efficiency. We implement RED on NVIDIA Jetson family platforms and on an Apple M-series MacBook and evaluate it on navigation-oriented workloads representative of real robotic scenarios. Experiments show consistent gains over existing methods in throughput, deadline satisfaction, robustness to interference, adaptability, and runtime overhead.",medium,B6,primary_assignment,"The abstract describes concurrent accelerator workloads and resource isolation, partitioning, or interference-aware scheduling as the latency mechanism.",It provides a basis for distinguishing accelerator contention and interference from intrinsic model latency.,false,Zexin Li; Tao Ren; Johnathan Liu; Xiaoxi He; Cong Liu,2026,arxiv:2605.24044,arxiv:2605.24044,7963671817987889258,cs.RO | cs.SE | cs.SY | eess.SY,q04 | q10 | q20 | q22,firecrawl research search-papers,false,78,,0.9046505351008906,B6,Firecrawl Research search-papers abstract; full text not assumed,021-arxiv_2605.24044.json,,true,true,triaged,primary_assignment,b4/assigned-paper-manifest.jsonl | b4/canonical-registry.json | b4/raw-retrieval/q11-deadline-aware-scheduling-robotic.json | b4/raw-retrieval/q24-scheduling-interference-accelerator.json | b6/assigned-evidence-index.jsonl | b6/assigned-paper-manifest.jsonl | b6/assigned-registry.jsonl | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/raw-retrieval/q004.json | b6/raw-retrieval/q010.json | b6/raw-retrieval/q04-direct-edge.json | b6/raw-retrieval/q10-synonym-deadline.json | b6/raw-retrieval/q20-failure-drops.json | b6/raw-retrieval/q22-failure-correctness.json,b6/abstract-triage-inherited-89.jsonl | b6/abstract-triage.jsonl | b6/assigned-paper-manifest.jsonl,complete,3
vla.cpp: A Unified Inference Runtime for Vision-Language-Action Models,arxiv:2606.08094,"Vision-Language-Action (VLA) policies are typically shipped as Python/PyTorch stacks that assume a workstation-class GPU, a mismatch for the hardware on which robots actually run. We present vla.cpp, a portable C++ inference runtime built on llama.cpp. To our knowledge, it is the first ggml-class engine to natively serve the flow-matching and diffusion VLA inference pattern, in which a cached vision-language prefix is consumed by a cross-attending action expert integrated over several solver steps. A single runtime serves seven architectures spanning five backbone and four action-head families behind one request/response protocol, with each model packaged as a self-contained bundle. On LIBERO-Object, the engine matches a state-of-the-art checkpoint to within one episode out of 200, and runs BitVLA at 100% success in 1.3 GiB of memory. The same bundle runs unchanged across three hardware tiers, from a consumer GPU down to an 8 GB embedded module. A cross-hardware roofline analysis shows that batch-1 VLA inference is compute-bound, so utilization rather than bandwidth is the deployment lever; an IMMA ladder GEMM derived from this analysis cuts BitVLA per-step latency by 4.5x. We then frame an on-robot stress test on an ALOHA arm that isolates the latency constraint under which a learned VLA must replan against a moving target on the hardware it was trained for. Code, demo videos, and the reproducible benchmark scaffold are available at https://fai-modelopt-tech.github.io/vla-cpp.github.io/.",medium,B6,primary_assignment,The abstract describes request or token batching and a scheduling policy that trades queueing delay against accelerator efficiency and tail latency.,It provides evidence for attributing latency to queueing and batch formation rather than to model compute alone.,false,,2026,arxiv:2606.08094,arxiv:2606.08094,576362709461875616,,q03 | q01 | q10,firecrawl research search-papers,false,79,20.61786681046301,0.8670357598021706,B6,Firecrawl Research search-papers abstract; full text not assumed,,,true,,triaged,primary_assignment,b6/assigned-evidence-index.jsonl | b6/assigned-paper-manifest.jsonl | b6/assigned-registry.jsonl | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/raw-retrieval/q003.json | b6/raw-retrieval/q01-direct-serving.json | b6/raw-retrieval/q010.json | b6/raw-retrieval/q03-direct-realtime.json | b8/canonical-registry.json | b8/raw/direct-01.json,b6/abstract-triage-inherited-89.jsonl | b6/abstract-triage.jsonl | b6/assigned-paper-manifest.jsonl,complete,3
