paper_name,id,abstract,triage_label,lane,corpus_stage,mechanism,why_it_matters,follow_up,authors,year,source_ids,primary_id,paper_id,categories,queries,discovery_methods,designations,assignment_rank,assignment_score,search_score,primary_reader,metadata_verified,body_inspected,evidence_read,abstract_reviewed,inspection_status,triage_status,stages_seen,source_registry_paths,source_triage_paths,metadata_status,triage_count
Enhancing Trace Visualizations for Microservices Performance Analysis,arxiv:2302.12734,"Performance analysis of microservices can be a challenging task, as a typical request to these systems involves multiple Remote Procedure Calls (RPC) spanning across independent services and machines. Practitioners primarily rely on distributed tracing tools to closely monitor microservices performance. These tools enable practitioners to trace, collect, and visualize RPC workflows and associated events in the context of individual end-to-end requests. While effective for analyzing individual end-to-end requests, current distributed tracing visualizations often fall short in providing a compre",medium,B2,primary_assignment,Adds comparative visual representations for distributed RPC workflows and cross-request execution structure.,Can expose missing or mis-parented spans while diagnosing a robot episode against normal traces.,true,Jessica Leone | Luca Traini,2023,arxiv:2302.12734,arxiv:2302.12734,8561854163316271941,cs.SE | cs.HC | cs.PF,q01-direct | q02-identifiers,semantic-search,general,184,15.388910504234147,0.7147873411368072,B2,inspect-paper completed,,,,,triaged,primary_assignment,b2/raw-q01-direct.txt | b2/raw-q02-identifiers.txt | b2/registry-final.json | b2/registry.json | b3/raw-q09-error-propagation.json | b3/raw-q23-host-telemetry.json | b3/raw-q35-classic-tracing.json | b3/registry.json | b4/raw-retrieval/q17-head-of-line-blocking-microservices.json | b8/canonical-registry.json | b8/raw/foundational-02.json,b2/triage-final.jsonl | b2/triage.jsonl,complete,2
Enabling Low-Overhead Over-the-Air Synchronization Using Online Learning,arxiv:2303.01084,"Accurate network synchronization is a key enabler for services such as coherent transmission, cooperative decoding, and localization in distributed and cell-free networks. Unlike centralized networks, where synchronization is generally needed between a user and a base station, synchronization in distributed networks needs to be maintained between several cooperative devices, which is an inherently challenging task due to hardware imperfections and environmental influences on the clock, such as temperature. As a result, distributed networks have to be frequently synchronized, introducing a significant synchronization overhead. In this paper, we propose an online-LSTM-based model for clock skew and drift compensation, to elongate the period at which synchronization signals are needed, decreasing the synchronization overhead. We conducted comprehensive experimental results to assess the performance of the proposed model. Our measurement-based results show that the proposed model reduces the need for re-synchronization between devices by an order of magnitude, keeping devices synchronized with a precision of at least 10 microseconds with a probability 90%.",medium,B1,primary_assignment,Online learning predicts clock skew and drift so synchronization messages can be sent less frequently while maintaining an error target.,,true,"Dieter Verbruggen, Hazem Sallouha, Sofie Pollin",2023,arxiv:2303.01084,arxiv:2303.01084,7950640249493260280,,,,,81,,0.8302640798069478,B1,true,inspect-arxiv_2303.01084.json,,,inspect-arxiv_2303.01084.json,triaged,primary_assignment,b1/assigned-paper-manifest.json | b1/assigned-paper-manifest.jsonl | b1/assigned-registry.jsonl | b1/canonical-registry.jsonl | b1/follow-up-manifest.jsonl | b1/inspection-manifest.jsonl | b1/raw-q01-direct.json,b1/assigned-paper-manifest.jsonl | b1/triage.jsonl,complete,2
"An Autonomous System for Head-to-Head Race: Design, Implementation and Analysis; Team KAIST at the Indy Autonomous Challenge",arxiv:2303.09463,"While the majority of autonomous driving research has concentrated on everyday driving scenarios, further safety and performance improvements of autonomous vehicles require a focus on extreme driving conditions. In this context, autonomous racing is a new area of research that has been attracting considerable interest recently. Due to the fact that a vehicle is driven by its perception, planning, and control limits during racing, numerous research and development issues arise. This paper provides a comprehensive overview of the autonomous racing system built by team KAIST for the Indy Autonomous Challenge (IAC). Our autonomy stack consists primarily of a multi-modal perception module, a high-speed overtaking planner, a resilient control stack, and a system status manager. We present the details of all components of our autonomy solution, including algorithms, implementation, and unit test results. In addition, this paper outlines the design principles and the results of a systematical analysis. Even though our design principles are derived from the unique application domain of autonomous racing, they can also be applied to a variety of safety-critical, high-cost-of-failure robotics applications. The proposed system was integrated into a full-scale autonomous race car (Dallara AV-21) and field-tested extensively. As a result, team KAIST was one of three teams who qualified and participated in the official IAC race events without any accidents. Our proposed autonomous system successfully completed all missions, including overtaking at speeds of around 220 km/h in the IAC@CES2022, the world's first autonomous 1:1 head-to-head race.",medium,B8,expansion_round_1,Expansion candidate was surfaced by a related-paper graph around a B8 seed and is triaged from its title and abstract.,"It may add a reusable observability, replay, timing, or failure-injection mechanism to the B8 evidence family.",true,,2023,arxiv:2303.09463 | 8440664812676795355 | 2303.09463,arxiv:2303.09463,8440664812676795355,,,,,,,0.024137478682933228,B8,,,,,,triaged,expansion_round_1,b1/expansion/expansion-manifest.jsonl | b3/expansion-registry.json | b7/expansion/expansion-registry-final.json | b7/expansion/expansion-registry.json | b8/expansion-canonical-registry.json | b8/expansion-registry.json,b8/expansion-triage.jsonl,complete,1
DIPPM: a Deep Learning Inference Performance Predictive Model using Graph Neural Networks,arxiv:2303.11733,"Deep Learning (DL) has developed to become a corner-stone in many everyday applications that we are now relying on. However, making sure that the DL model uses the underlying hardware efficiently takes a lot of effort. Knowledge about inference characteristics can help to find the right match so that enough resources are given to the model, but not too much. We have developed a DL Inference Performance Predictive Model (DIPPM) that predicts the inference latency, energy, and memory usage of a given input DL model on the NVIDIA A100 GPU. We also devised an algorithm to suggest the appropriate A100 Multi-Instance GPU profile from the output of DIPPM. We developed a methodology to convert DL models expressed in multiple frameworks to a generalized graph structure that is used in DIPPM. It means DIPPM can parse input DL models from various frameworks. Our DIPPM can be used not only helps to find suitable hardware configurations but also helps to perform rapid design-space exploration for the inference performance of a model. We constructed a graph multi-regression dataset consisting of 10,508 different DL models to train and evaluate the performance of DIPPM, and reached a resulting Mean Absolute Percentage Error (MAPE) as low as 1.9%.",high,B6,primary_assignment,"The abstract describes profiling, tracing, prediction, or decomposition to localize latency across serving, host, runtime, kernel, and device layers.",It offers a concrete localization or measurement pattern for runtime observability around an inference episode.,true,"Karthick Panner Selvam, Mats Brorsson",,arxiv:2303.11733,arxiv:2303.11733,8620029374065539936,cs.PF | cs.AI | cs.AR | cs.DC | cs.LG,q40,firecrawl research search-papers,true,47,132.392,0.9139226791669082,B6,Firecrawl Research search-papers abstract; full text not assumed,true,C:\Users\moham\Documents\Codex\2026-08-29\organize-x20\work\reflex-research\program-b\b6\targeted-read\arxiv_2303.11733.json,true,,triaged,primary_assignment,b6/assigned-evidence-index.jsonl | b6/assigned-paper-manifest.json | b6/assigned-paper-manifest.jsonl | b6/assigned-registry.jsonl | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/follow-up-manifest.jsonl | b6/inspection-evidence.jsonl | b6/inspection-manifest.jsonl | b6/raw-retrieval/q40-foundational-wild.json | b6/read-evidence-manifest.jsonl,b6/abstract-triage-inherited-89.jsonl | b6/abstract-triage.jsonl | b6/assigned-paper-manifest.jsonl,complete,3
RAPID: Enabling Fast Online Policy Learning in Dynamic Public Cloud Environments,arxiv:2304.04797,"Resource sharing between multiple workloads has become a prominent practice among cloud service providers, motivated by demand for improved resource utilization and reduced cost of ownership. Effective resource sharing, however, remains an open challenge due to the adverse effects that resource contention can have on high-priority, user-facing workloads with strict Quality of Service (QoS) requirements. Although recent approaches have demonstrated promising results, those works remain largely impractical in public cloud environments since workloads are not known in advance and may only run for a brief period, thus prohibiting offline learning and significantly hindering online learning. In this paper, we propose RAPID, a novel framework for fast, fully-online resource allocation policy learning in highly dynamic operating environments. RAPID leverages lightweight QoS predictions, enabled by domain-knowledge-inspired techniques for sample efficiency and bias reduction, to decouple control from conventional feedback sources and guide policy learning at a rate orders of magnitude faster than prior work. Evaluation on a real-world server platform with representative cloud workloads confirms that RAPID can learn stable resource allocation policies in minutes, as compared with hours in prior state-of-the-art, while improving QoS by 9.0x and increasing best-effort workload performance by 19-43%.",low,B8,expansion_round_1,Expansion candidate was surfaced by a related-paper graph around a B8 seed and is triaged from its title and abstract.,It is retained for deduplication and audit but is not a priority addition.,false,,,arxiv:2304.04797,arxiv:2304.04797,4204729805629762905,,,,,,,0.027629397679130595,B8,,,,,,triaged,expansion_round_1,b3/expansion-registry.json | b8/expansion-registry.json,b8/expansion-triage.jsonl,complete,1
D-STACK: High Throughput DNN Inference by Effective Multiplexing and Spatio-Temporal Scheduling of GPUs,arxiv:2304.13541,"Hardware accelerators such as GPUs are required for real-time, low-latency inference with Deep Neural Networks (DNN). However, due to the inherent limits to the parallelism they can exploit, DNNs often under-utilize the capacity of today's high-end accelerators. Although spatial multiplexing of the GPU, leads to higher GPU utilization and higher inference throughput, there remain a number of challenges. Finding the GPU percentage for right-sizing the GPU for each DNN through profiling, determining an optimal batching of requests to balance throughput improvement while meeting application-specific deadlines and service level objectives (SLOs), and maximizing throughput by appropriately scheduling DNNs are still significant challenges. This paper introduces a dynamic and fair spatio-temporal scheduler (D-STACK) that enables multiple DNNs to run in the GPU concurrently. To help allocate the appropriate GPU percentage (we call it the ""Knee""), we develop and validate a model that estimates the parallelism each DNN can utilize. We also develop a lightweight optimization formulation to find an efficient batch size for each DNN operating with D-STACK. We bring together our optimizations and our spatio-temporal scheduler to provide a holistic inference framework. We demonstrate its ability to provide high throughput while meeting application SLOs. We compare D-STACK with an ideal scheduler that can allocate the right GPU percentage for every DNN kernel. D-STACK gets higher than 90 percent throughput and GPU utilization compared to the ideal scheduler. We also compare D-STACK with other GPU multiplexing and scheduling methods (e.g., NVIDIA Triton, Clipper, Nexus), using popular DNN models. Our controlled experiments with multiplexing several popular DNN models achieve up to 1.6X improvement in GPU utilization and up to 4X improvement in inference throughput.",high,B6,primary_assignment,The abstract describes request or token batching and a scheduling policy that trades queueing delay against accelerator efficiency and tail latency.,It provides evidence for attributing latency to queueing and batch formation rather than to model compute alone.,true,"Aditya Dhakal, Sameer G. Kulkarni, K. K. Ramakrishnan",,arxiv:2304.13541,arxiv:2304.13541,2818443636347821764,cs.DC | cs.PF | cs.SY | eess.SY,q01 | q02 | q06 | q09 | q18 | q23 | q24 | q32 | q35 | q37,firecrawl research search-papers,false,2,,0.9669140216112958,B6,Firecrawl Research search-papers abstract; full text not assumed,true,C:\Users\moham\Documents\Codex\2026-08-29\organize-x20\work\reflex-research\program-b\b6\targeted-read\arxiv_2304.13541.json,true,,triaged,primary_assignment,b3/raw-q22-gpu-inference.json | b3/registry.json | b4/raw-retrieval/q14-real-time-DNN-inference.json | b4/raw-retrieval/q24-scheduling-interference-accelerator.json | b6/assigned-evidence-index.jsonl | b6/assigned-paper-manifest.jsonl | b6/assigned-registry.jsonl | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/follow-up-manifest.jsonl | b6/inspection-evidence.jsonl | b6/inspection-manifest.jsonl | b6/raw-retrieval/q001.json | b6/raw-retrieval/q002.json | b6/raw-retrieval/q006.json | b6/raw-retrieval/q009.json | b6/raw-retrieval/q01-direct-serving.json | b6/raw-retrieval/q02-direct-robot.json | b6/raw-retrieval/q06-synonym-batching.json | b6/raw-retrieval/q18-failure-deadline.json | b6/raw-retrieval/q23-failure-tradeoff.json | b6/raw-retrieval/q24-adjacent-driving.json | b6/raw-retrieval/q32-foundational-serving.json | b6/raw-retrieval/q35-foundational-nexus.json | b6/raw-retrieval/q37-foundational-shepherd.json | b6/read-evidence-manifest.jsonl | b6/read-manifest.jsonl,b6/abstract-triage-inherited-89.jsonl | b6/abstract-triage.jsonl | b6/assigned-paper-manifest.jsonl,complete,3
BCEdge: SLO-Aware DNN Inference Services with Adaptive Batching on Edge Platforms,arxiv:2305.01519,"As deep neural networks (DNNs) are being applied to a wide range of edge intelligent applications, it is critical for edge inference platforms to have both high-throughput and low-latency at the same time. Such edge platforms with multiple DNN models pose new challenges for scheduler designs. First, each request may have different service level objectives (SLOs) to improve quality of service (QoS). Second, the edge platforms should be able to efficiently schedule multiple heterogeneous DNN models so that system utilization can be improved. To meet these two goals, this paper proposes BCEdge, a novel learning-based scheduling framework that takes adaptive batching and concurrent execution of DNN inference services on edge platforms. We define a utility function to evaluate the trade-off between throughput and latency. The scheduler in BCEdge leverages maximum entropy-based deep reinforcement learning (DRL) to maximize utility by 1) co-optimizing batch size and 2) the number of concurrent models automatically. Our prototype implemented on different edge platforms shows that the proposed BCEdge enhances utility by up to 37.6% on average, compared to state-of-the-art solutions, while satisfying SLOs.",high,B6,primary_assignment,The abstract describes request or token batching and a scheduling policy that trades queueing delay against accelerator efficiency and tail latency.,It provides evidence for attributing latency to queueing and batch formation rather than to model compute alone.,true,"Ziyang Zhang, Huan Li, Yang Zhao, Changyao Lin, Jie Liu",,arxiv:2305.01519,arxiv:2305.01519,4070517230443,cs.LG | cs.DC | cs.OS,q04 | q05 | q06 | q23 | q38,firecrawl research search-papers,false,10,,0.9617643082340419,B6,Firecrawl Research search-papers abstract; full text not assumed,true,C:\Users\moham\Documents\Codex\2026-08-29\organize-x20\work\reflex-research\program-b\b6\targeted-read\arxiv_2305.01519.json,true,,triaged,primary_assignment,b4/raw-retrieval/q14-real-time-DNN-inference.json | b4/raw-retrieval/q15-dynamic-batching-queueing.json | b6/assigned-evidence-index.jsonl | b6/assigned-paper-manifest.jsonl | b6/assigned-registry.jsonl | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/follow-up-manifest.jsonl | b6/inspection-evidence.jsonl | b6/inspection-manifest.jsonl | b6/raw-retrieval/q004.json | b6/raw-retrieval/q005.json | b6/raw-retrieval/q006.json | b6/raw-retrieval/q04-direct-edge.json | b6/raw-retrieval/q05-direct-embodied.json | b6/raw-retrieval/q06-synonym-batching.json | b6/raw-retrieval/q23-failure-tradeoff.json | b6/raw-retrieval/q38-foundational-infaas.json | b6/read-evidence-manifest.jsonl | b6/read-manifest.jsonl,b6/abstract-triage-inherited-89.jsonl | b6/abstract-triage.jsonl | b6/assigned-paper-manifest.jsonl,complete,3
A Systematic Study on Object Recognition Using Millimeter-wave Radar,arxiv:2305.02085,"Due to its light and weather-independent sensing, millimeter-wave (MMW) radar is essential in smart environments. Intelligent vehicle systems and industry-grade MMW radars have integrated such capabilities. Industry-grade MMW radars are expensive and hard to get for community-purpose smart environment applications. However, commercially available MMW radars have hidden underpinning challenges that need to be investigated for tasks like recognizing objects and activities, real-time person tracking, object localization, etc. Image and video data are straightforward to gather, understand, and annotate for such jobs. Image and video data are light and weather-dependent, susceptible to the occlusion effect, and present privacy problems. To eliminate dependence and ensure privacy, commercial MMW radars should be tested. MMW radar's practicality and performance in varied operating settings must be addressed before promoting it. To address the problems, we collected a dataset using Texas Instruments' Automotive mmWave Radar (AWR2944) and reported the best experimental settings for object recognition performance using different deep learning algorithms. Our extensive data gathering technique allows us to systematically explore and identify object identification task problems under cross-ambience conditions. We investigated several solutions and published detailed experimental data.",low,B8,expansion_round_1,Expansion candidate was surfaced by a related-paper graph around a B8 seed and is triaged from its title and abstract.,It is retained for deduplication and audit but is not a priority addition.,false,,2023,arxiv:2305.02085 | 7242941222782471226 | 2305.02085,arxiv:2305.02085,7242941222782471226,,,,,,,0.02620013522650439,B8,,,,,,triaged,expansion_round_1,b8/expansion-canonical-registry.json | b8/expansion-registry.json,b8/expansion-triage.jsonl,complete,1
Impact of ROS 2 Node Composition in Robotic Systems,arxiv:2305.09933,"The Robot Operating System 2 (ROS 2) is the second generation of ROS representing a step forward in the robotic framework. Several new types of nodes and executor models are integral to control where, how, and when information is processed in the computational graph. This paper explores and benchmarks one of these new node types -- the Component node -- which allows nodes to be composed manually or dynamically into processes while retaining separation of concerns in a codebase for distributed development. Composition is shown to achieve a high degree of performance optimization, particularly valuable for resource-constrained systems and sensor processing pipelines, enabling distributed tasks that would not be otherwise possible in ROS 2. In this work, we briefly introduce the significance and design of node composition, then our contribution of benchmarking is provided to analyze its impact on robotic systems. Its compelling influence on performance is shown through several experiments on the latest Long Term Support (LTS) ROS 2 distribution, Humble Hawksbill.",medium,B8,expansion_round_1,Expansion candidate was surfaced by a related-paper graph around a B8 seed and is triaged from its title and abstract.,"It may add a reusable observability, replay, timing, or failure-injection mechanism to the B8 evidence family.",true,,2023,arxiv:2305.09933 | 2832457880473375515 | 2305.09933,arxiv:2305.09933,2832457880473375515,,38-recent-ros,,,781,,0.030886196246139225,B8,Firecrawl Research search-papers abstract; full text not assumed,,,,,triaged,expansion_round_1,b2/raw-q09-ros2.txt | b3/expansion-registry.json | b3/raw-q38-recent-ros.json | b3/registry.json | b4/raw-retrieval/q12-ROS-2-executor.json | b7/canonical-registry.json | b7/expansion/expansion-registry-final.json | b7/expansion/expansion-registry.json | b7/raw-retrieval/q11-mechanism-executor.json | b8/expansion-canonical-registry.json | b8/expansion-registry.json,b8/expansion-triage.jsonl,complete,1
Disentangled Causal Graph Learning for Online Unsupervised Root Cause Analysis,arxiv:2305.10638,"The task of root cause analysis (RCA) is to identify the root causes of system faults/failures by analyzing system monitoring data. Efficient RCA can greatly accelerate system failure recovery and mitigate system damages or financial losses. However, previous research has mostly focused on developing offline RCA algorithms, which often require manually initiating the RCA process, a significant amount of time and data to train a robust model, and then being retrained from scratch for a new system fault. In this paper, we propose CORAL, a novel online RCA framework that can automatically trigger the RCA process and incrementally update the RCA model. CORAL consists of Trigger Point Detection, Incremental Disentangled Causal Graph Learning, and Network Propagation-based Root Cause Localization. The Trigger Point Detection component aims to detect system state transitions automatically and in near-real-time. To achieve this, we develop an online trigger point detection approach based on multivariate singular spectrum analysis and cumulative sum statistics. To efficiently update the RCA model, we propose an incremental disentangled causal graph learning approach to decouple the state-invariant and state-dependent information. After that, CORAL applies a random walk with restarts to the updated causal graph to accurately identify root causes. The online RCA process terminates when the causal graph and the generated root cause list converge. Extensive experiments on three real-world datasets with case studies demonstrate the effectiveness and superiority of the proposed framework.",high,B3,primary_assignment,"Triggers online RCA, incrementally learns disentangled causal graphs, and stops when the graph and cause list converge.",Supports continuous diagnosis and an explicit saturation/stopping criterion for an always-on episode monitor.,true,,,arxiv:2305.10638,arxiv:2305.10638,2476255788743713401,,03-root-cause | 10-causal-hypergraph,,,38,,0.9149009549929797,B3,,inspect-arxiv_2305.10638.json,available-text,,inspect-arxiv_2305.10638.json,triaged,primary_assignment,b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/follow-up-manifest.jsonl | b3/inspection-evidence.jsonl | b3/raw-q03-root-cause.json | b3/raw-q10-causal-hypergraph.json | b3/read-evidence-manifest.jsonl | b3/registry.json,b3/triage.jsonl,complete,1
Failure-Sentient Composition For Swarm-Based Drone Services,arxiv:2305.13892,"We propose a novel failure-sentient framework for swarm-based drone delivery services. The framework ensures that those drones that experience a noticeable degradation in their performance (called soft failure) and which are part of a swarm, do not disrupt the successful delivery of packages to a consumer. The framework composes a weighted continual federated learning prediction module to accurately predict the time of failures of individual drones and uptime after failures. These predictions are used to determine the severity of failures at both the drone and swarm levels. We propose a speed-based heuristic algorithm with lookahead optimization to generate an optimal set of services considering failures. Experimental results on real datasets prove the efficiency of our proposed approach in terms of prediction accuracy, delivery times, and execution times.",low,B8,expansion_round_1,Expansion candidate was surfaced by a related-paper graph around a B8 seed and is triaged from its title and abstract.,It is retained for deduplication and audit but is not a priority addition.,false,,,arxiv:2305.13892,arxiv:2305.13892,4398466109724157676,,,,,,,0.0225589609205879,B8,,,,,,triaged,expansion_round_1,b8/expansion-registry.json,b8/expansion-triage.jsonl,complete,1
"Torpor: GPU-Enabled Serverless Computing for Low-Latency, Resource-Efficient Inference",arxiv:2306.03622,"Serverless computing offers a compelling cloud model for online inference services. However, existing serverless platforms lack efficient support for GPUs, hindering their ability to deliver high-performance inference. In this paper, we present Torpor, a serverless platform for GPU-efficient, low-latency inference. To enable efficient sharing of a node's GPUs among numerous inference functions, Torpor maintains models in main memory and dynamically swaps them onto GPUs upon request arrivals (i.e., late binding with model swapping). Torpor uses various techniques, including asynchronous API redirection, GPU runtime sharing, pipelined model execution, and efficient GPU memory management, to minimize latency overhead caused by model swapping. Additionally, we design an interference-aware request scheduling algorithm that utilizes high-speed GPU interconnects to meet latency service-level objectives (SLOs) for individual inference functions. We have implemented Torpor and evaluated its performance in a production environment. Utilizing late binding and model swapping, Torpor can concurrently serve hundreds of inference functions on a worker node with 4 GPUs, while achieving latency performance comparable to native execution, where each model is cached exclusively on a GPU. Pilot deployment in a leading commercial serverless cloud shows that Torpor reduces the GPU provisioning cost by 70% and 65% for users and the platform, respectively.",medium,B6,primary_assignment,"The abstract describes concurrent accelerator workloads and resource isolation, partitioning, or interference-aware scheduling as the latency mechanism.",It provides a basis for distinguishing accelerator contention and interference from intrinsic model latency.,true,"Minchen Yu, Ao Wang, Dong Chen, Haoxuan Yu, Xiaonan Luo, Zhuohao Li, Wei Wang, Ruichuan Chen, Dapeng Nie, Haoran Yang, Yu Ding",,arxiv:2306.03622,arxiv:2306.03622,1595399857021763847,cs.DC,q01 | q02 | q07 | q08 | q09 | q12 | q14 | q19 | q21 | q26 | q29 | q38 | q40,firecrawl research search-papers,false,58,,0.9355352341624104,B6,Firecrawl Research search-papers abstract; full text not assumed,true,C:\Users\moham\Documents\Codex\2026-08-29\organize-x20\work\reflex-research\program-b\b6\targeted-read\arxiv_2306.03622.json,true,,triaged,primary_assignment,b3/raw-q22-gpu-inference.json | b3/registry.json | b4/raw-retrieval/q06-contention-shared-GPU.json | b4/raw-retrieval/q24-scheduling-interference-accelerator.json | b6/assigned-evidence-index.jsonl | b6/assigned-paper-manifest.jsonl | b6/assigned-registry.jsonl | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/expansion/expansion-registry.jsonl | b6/follow-up-manifest.jsonl | b6/inspection-evidence.jsonl | b6/inspection-manifest.jsonl | b6/raw-retrieval/q001.json | b6/raw-retrieval/q002.json | b6/raw-retrieval/q007.json | b6/raw-retrieval/q008.json | b6/raw-retrieval/q009.json | b6/raw-retrieval/q02-direct-robot.json | b6/raw-retrieval/q07-synonym-cold.json | b6/raw-retrieval/q12-mechanism-kernel.json | b6/raw-retrieval/q14-mechanism-contention.json | b6/raw-retrieval/q19-failure-cold.json | b6/raw-retrieval/q21-failure-spikes.json | b6/raw-retrieval/q26-adjacent-cloud.json | b6/raw-retrieval/q29-adjacent-serverless.json | b6/raw-retrieval/q38-foundational-infaas.json | b6/raw-retrieval/q40-foundational-wild.json | b6/read-evidence-manifest.jsonl,b6/abstract-triage-inherited-89.jsonl | b6/abstract-triage.jsonl | b6/assigned-paper-manifest.jsonl,complete,3
MultiTASC: A Multi-Tenancy-Aware Scheduler for Cascaded DNN Inference at the Consumer Edge,arxiv:2306.12830,"Cascade systems comprise a two-model sequence, with a lightweight model processing all samples and a heavier, higher-accuracy model conditionally refining harder samples to improve accuracy. By placing the light model on the device side and the heavy model on a server, model cascades constitute a widely used distributed inference approach. With the rapid expansion of intelligent indoor environments, such as smart homes, the new setting of Multi-Device Cascade is emerging where multiple and diverse devices are to simultaneously use a shared heavy model on the same server, typically located within or close to the consumer environment. This work presents MultiTASC, a multi-tenancy-aware scheduler that adaptively controls the forwarding decision functions of the devices in order to maximize the system throughput, while sustaining high accuracy and low latency. By explicitly considering device heterogeneity, our scheduler improves the latency service-level objective (SLO) satisfaction rate by 20-25 percentage points (pp) over state-of-the-art cascade methods in highly heterogeneous setups, while serving over 40 devices, showcasing its scalability.",high,B6,primary_assignment,The abstract describes deadline- or SLO-aware dispatch and resource scheduling to control queueing and execution-time variability.,It tests the transfer setting where inference timing must be related to robot perception freshness and correctness.,true,"Sokratis Nikolaidis, Stylianos I. Venieris, Iakovos S. Venieris",,arxiv:2306.12830,arxiv:2306.12830,78696464373754988,cs.LG | cs.DC,q04,,false,20,,0.8284952300245991,B6,,true,C:\Users\moham\Documents\Codex\2026-08-29\organize-x20\work\reflex-research\program-b\b6\targeted-read\arxiv_2306.12830.json,true,,triaged,primary_assignment,b6/assigned-evidence-index.jsonl | b6/assigned-paper-manifest.jsonl | b6/assigned-registry.jsonl | b6/canonical-registry.jsonl | b6/follow-up-manifest.jsonl | b6/inspection-evidence.jsonl | b6/inspection-manifest.jsonl | b6/raw-retrieval/q004.json | b6/read-evidence-manifest.jsonl,b6/abstract-triage-inherited-89.jsonl | b6/abstract-triage.jsonl | b6/assigned-paper-manifest.jsonl,complete,3
A Framework for dynamically meeting performance objectives on a service mesh,arxiv:2306.14178,"We present a framework for achieving end-to-end management objectives for multiple services that concurrently execute on a service mesh. We apply reinforcement learning (RL) techniques to train an agent that periodically performs control actions to reallocate resources. We develop and evaluate the framework using a laboratory testbed where we run information and computing services on a service mesh, supported by the Istio and Kubernetes platforms. We investigate different management objectives that include end-to-end delay bounds on service requests, throughput objectives, cost-related objectives, and service differentiation. We compute the control policies on a simulator rather than on the testbed, which speeds up the training time by orders of magnitude for the scenarios we study. Our proposed framework is novel in that it advocates a top-down approach whereby the management objectives are defined first and then mapped onto the available control actions. It allows us to execute several types of control actions simultaneously. By first learning the system model and the operating region from testbed traces, we can train the agent for different management objectives in parallel.",low,B8,expansion_round_1,Expansion candidate was surfaced by a related-paper graph around a B8 seed and is triaged from its title and abstract.,It is retained for deduplication and audit but is not a priority addition.,false,,,arxiv:2306.14178,arxiv:2306.14178,7509495994657497001,,,,,,,0.026655348047538198,B8,,,,,,triaged,expansion_round_1,b3/expansion-registry.json | b8/expansion-registry.json,b8/expansion-triage.jsonl,complete,1
Miriam: Exploiting Elastic Kernels for Real-time Multi-DNN Inference on Edge GPU,arxiv:2307.04339,"Many applications such as autonomous driving and augmented reality, require the concurrent running of multiple deep neural networks (DNN) that poses different levels of real-time performance requirements. However, coordinating multiple DNN tasks with varying levels of criticality on edge GPUs remains an area of limited study. Unlike server-level GPUs, edge GPUs are resource-limited and lack hardware-level resource management mechanisms for avoiding resource contention. Therefore, we propose Miriam, a contention-aware task coordination framework for multi-DNN inference on edge GPU. Miriam conso",medium,B4,primary_assignment,scheduling/deadline policy; resource contention/interference; robotic or cyber-physical transfer; inference/accelerator transfer; network/transport transfer,"Directly informs the Reflex robot-loop timing budget and the evidence needed to separate execution, transport, and hardware effects.",true,Zhihe Zhao; Neiwen Ling; Nan Guan; Guoliang Xing,2023,arxiv:2307.04339,arxiv:2307.04339,arxiv:2307.04339,cs.DC | cs.AI,q06-contention-shared-GPU.json | q14-real-time-DNN-inference.json,firecrawl research search-papers,foundational_or_prior,46,144.269,0.8726949619246283,B4,Firecrawl Research search-papers abstract; full text not assumed,046-arxiv_2307.04339.json,,,true,triaged,primary_assignment,b4/assigned-paper-manifest.jsonl | b4/canonical-registry.json | b4/raw-retrieval/q06-contention-shared-GPU.json | b4/raw-retrieval/q14-real-time-DNN-inference.json | b6/assigned-paper-manifest.json | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/expansion/expansion-registry.jsonl | b6/expansion/inspection-manifest.jsonl | b6/raw-retrieval/q004.json | b6/raw-retrieval/q009.json | b6/raw-retrieval/q04-direct-edge.json | b6/raw-retrieval/q09-synonym-tail.json | b6/raw-retrieval/q24-adjacent-driving.json,b4/abstract-triage.jsonl,complete,1
