paper_name,id,abstract,triage_label,lane,corpus_stage,mechanism,why_it_matters,follow_up,authors,year,source_ids,primary_id,paper_id,categories,queries,discovery_methods,designations,assignment_rank,assignment_score,search_score,primary_reader,metadata_verified,body_inspected,evidence_read,abstract_reviewed,inspection_status,triage_status,stages_seen,source_registry_paths,source_triage_paths,metadata_status,triage_count
Data Retrieval with Importance Weights for Few-Shot Imitation Learning,arxiv:2509.01657,"While large-scale robot datasets have propelled recent progress in imitation learning, learning from smaller task specific datasets remains critical for deployment in new environments and unseen tasks. One such approach to few-shot imitation learning is retrieval-based imitation learning, which extracts relevant samples from large, widely available prior datasets to augment a limited demonstration dataset. To determine the relevant data from prior datasets, retrieval-based approaches most commonly calculate a prior data point's minimum distance to a point in the target dataset in latent space. While retrieval-based methods have shown success using this metric for data selection, we demonstrate its equivalence to the limit of a Gaussian kernel density (KDE) estimate of the target data distribution. This reveals two shortcomings of the retrieval rule used in prior work. First, it relies on high-variance nearest neighbor estimates that are susceptible to noise. Second, it does not account for the distribution of prior data when retrieving data. To address these issues, we introduce Importance Weighted Retrieval (IWR), which estimates importance weights, or the ratio between the target and prior data distributions for retrieval, using Gaussian KDEs. By considering the probability ratio, IWR seeks to mitigate the bias of previous selection rules, and by using reasonable modeling parameters, IWR effectively smooths estimates using all data points. Across both simulation environments and real-world evaluations on the Bridge dataset we find that our method, IWR, consistently improves performance of existing retrieval-based methods, despite only requiring minor modifications.",high,A8,expansion_round_1,Importance Weighted Retrieval estimates target-to-prior density ratios with Gaussian KDEs instead of noisy nearest-neighbor distances.,It corrects similarity retrieval for prior-data bias and gives a principled measure of which existing experience matches a new task distribution.,true,Amber Xie | Rahul Chand | Dorsa Sadigh | Joey Hejna,2025,arxiv:2509.01657 | paperid:7471370614496204862,arxiv:2509.01657,7471370614496204862,cs.RO | cs.AI,q38-recent-coreset,related-papers,general | recent,,,0.8581489350995123,A3,,not-inspected,false,unverified-abstract-only,not-inspected,triaged,expansion_round_1,A3/expansion-evidence-index.json | A3/expansion-registry.json | A3/paper-registry.json | A4/canonical-registry.jsonl | A4/raw/q38-recent-coreset.json | A5/canonical-pool.jsonl | A5/paper-registry.json | A5/raw/q01-direct.json | A7/raw/q10-mixture-balance.json | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/work/expansion-novel.jsonl | A8/work/expansion-pool.jsonl,A8/work/expansion-triage.jsonl,complete,1
Beyond Noisy-TVs: Noise-Robust Exploration Via Learning Progress Monitoring,arxiv:2509.25438,"When there exists an unlearnable source of randomness (noisy-TV) in the environment, a naively intrinsic reward driven exploring agent gets stuck at that source of randomness and fails at exploration. Intrinsic reward based on uncertainty estimation or distribution similarity, while eventually escapes noisy-TVs as time unfolds, suffers from poor sample efficiency and high computational cost. Inspired by recent findings from neuroscience that humans monitor their improvements during exploration, we propose a novel method for intrinsically-motivated exploration, named Learning Progress Monitoring (LPM). During exploration, LPM rewards model improvements instead of prediction error or novelty, effectively rewards the agent for observing learnable transitions rather than the unlearnable transitions. We introduce a dual-network design that uses an error model to predict the expected prediction error of the dynamics model in its previous iteration, and use the difference between the model errors of the current iteration and previous iteration to guide exploration. We theoretically show that the intrinsic reward of LPM is zero-equivariant and a monotone indicator of Information Gain (IG), and that the error model is necessary to achieve monotonicity correspondence with IG. We empirically compared LPM against state-of-the-art baselines in noisy environments based on MNIST, 3D maze with 160x120 RGB inputs, and Atari. Results show that LPM's intrinsic reward converges faster, explores more states in the maze experiment, and achieves higher extrinsic reward in Atari. This conceptually simple approach marks a shift-of-paradigm of noise-robust exploration. For code to reproduce our experiments, see https://github.com/Akuna23Matata/LPMexploration",high,A8,expansion_round_2,Learning-progress estimates distinguish controllable improvement from inherently noisy prediction error and focus exploration on improving regions.,It prevents a fleet from wasting collection budget on stochastic novelty that does not increase competence.,true,,,arxiv:2509.25438 | paperid:4510105110945918817,,,,,,,,,0.019609529543304378,A8,,,,,,triaged,expansion_round_2,A8/work/expansion-round2-novel.jsonl,A8/work/expansion-round2-triage.jsonl,complete,1
ARMADA: Autonomous Online Failure Detection and Human Shared Control Empower Scalable Real-world Deployment and Adaptation,arxiv:2510.02298,"Imitation learning has shown promise in learning from large-scale real-world datasets. However, pretrained policies usually perform poorly without sufficient in-domain data. Besides, human-collected demonstrations entail substantial labour and tend to encompass mixed-quality data and redundant information. As a workaround, human-in-the-loop systems gather domain-specific data for policy post-training, and exploit closed-loop policy feedback to offer informative guidance, but usually require full-time human surveillance during policy rollout. In this work, we devise ARMADA, a multi-robot deployment and adaptation system with human-in-the-loop shared control, featuring an autonomous online failure detection method named FLOAT. Thanks to FLOAT, ARMADA enables paralleled policy rollout and requests human intervention only when necessary, significantly reducing reliance on human supervision. Hence, ARMADA enables efficient acquisition of in-domain data, and leads to more scalable deployment and faster adaptation to new scenarios. We evaluate the performance of ARMADA on four real-world tasks. FLOAT achieves nearly 95% accuracy on average, surpassing prior state-of-the-art failure detection approaches by over 20%. Besides, ARMADA manifests more than 4× increase in success rate and greater than 2× reduction in human intervention rate over multiple rounds of policy rollout and post-training, compared to previous human-in-the-loop learning methods.",high,A8,expansion_round_1,A mobile-manipulation policy couples multimodal foundation representations with action prediction and adaptation across diverse embodied tasks.,It provides a broad transfer target for measuring whether collection improves representation usefulness across embodiments and task families.,true,Wenye Yu | Jun Lv | Zixi Ying | Yang Jin | Chuan Wen | Cewu Lu,2025,arxiv:2510.02298 | paperid:2767184985948918090,,,cs.RO,,related-papers,,,,0.7815974639023655,A3,,,,,,triaged,expansion_round_1,A3/expansion-evidence-index.json | A3/expansion-registry.json | A3/paper-registry.json | A3/round3-registry.json | A4/expansion/expansion-registry.jsonl | A7/work/expansion-read-manifest.json | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl | A8/work/expansion-novel.jsonl | A8/work/expansion-pool.jsonl,A8/work/expansion-triage.jsonl,complete,1
UF-RNN: Real-Time Adaptive Motion Generation Using Uncertainty-Driven Foresight Prediction,arxiv:2510.10217,"Training robots to operate effectively in environments with uncertain states, such as ambiguous object properties or unpredictable interactions, remains a longstanding challenge in robotics. Imitation learning methods typically rely on successful examples and often neglect failure scenarios where uncertainty is most pronounced. To address this limitation, we propose the Uncertainty-driven Foresight Recurrent Neural Network (UF-RNN), a model that combines standard time-series prediction with an active ""Foresight"" module. This module performs internal simulations of multiple future trajectories and refines the hidden state to minimize predicted variance, enabling the model to selectively explore actions under high uncertainty. We evaluate UF-RNN on a door-opening task in both simulation and a real-robot setting, demonstrating that, despite the absence of explicit failure demonstrations, the model exhibits robust adaptation by leveraging self-induced chaotic dynamics in its latent space. When guided by the Foresight module, these chaotic properties stimulate exploratory behaviors precisely when the environment is ambiguous, yielding improved success rates compared to conventional stochastic RNN baselines. These findings suggest that integrating uncertainty-driven foresight into imitation learning pipelines can significantly enhance a robot's ability to handle unpredictable real-world conditions.",high,A8,expansion_round_2,Uncertainty-driven foresight predicts motion outcomes and adapts generation when forecast confidence is low.,It offers a deployment-time uncertainty trigger for requesting or collecting additional motion data.,true,,,arxiv:2510.10217 | paperid:2815335747094874078,,,,,,,,,0.01867283950617284,A8,,,,,,triaged,expansion_round_2,A8/work/expansion-round2-novel.jsonl,A8/work/expansion-round2-triage.jsonl,complete,1
Using Non-Expert Data to Robustify Imitation Learning via Offline Reinforcement Learning,arxiv:2510.19495,"Imitation learning has proven effective for training robots to perform complex tasks from expert human demonstrations. However, it remains limited by its reliance on high-quality, task-specific data, restricting adaptability to the diverse range of real-world object configurations and scenarios. In contrast, non-expert data -- such as play data, suboptimal demonstrations, partial task completions, or rollouts from suboptimal policies -- can offer broader coverage and lower collection costs. However, conventional imitation learning approaches fail to utilize this data effectively. To address these challenges, we posit that with right design decisions, offline reinforcement learning can be used as a tool to harness non-expert data to enhance the performance of imitation learning policies. We show that while standard offline RL approaches can be ineffective at actually leveraging non-expert data under the sparse data coverage settings typically encountered in the real world, simple algorithmic modifications can allow for the utilization of this data, without significant additional assumptions. Our approach shows that broadening the support of the policy distribution can allow imitation algorithms augmented by offline RL to solve tasks robustly, showing considerably enhanced recovery and generalization behavior. In manipulation tasks, these innovations significantly increase the range of initial conditions where learned policies are successful when non-expert data is incorporated. Moreover, we show that these methods are able to leverage all collected data, including partial or suboptimal demonstrations, to bolster task-directed policy performance. This underscores the importance of algorithmic techniques for using non-expert data for robust policy learning in robotics. Website: https://uwrobotlearning.github.io/RISE-offline/",high,A8,expansion_round_1,"Offline RL modifications broaden policy support so play, partial, and suboptimal data improve recovery and generalization instead of being discarded.","It shows that experience usefulness depends on how training exploits coverage, not only on whether each demonstration is expert-quality.",true,Kevin Huang | Rosario Scalise | Cleah Winston | Ayush Agrawal | Yunchu Zhang | Rohan Baijal | Markus Grotz | Byron Boots | Benjamin Burchfiel | Masha Itkina | Paarth Shah | Abhishek Gupta,2025,arxiv:2510.19495 | paperid:3302047507518431315,arxiv:2510.19495,3302047507518431315,cs.RO | cs.AI | cs.LG,q03-synonyms | q10-suboptimal,related-papers,recent,11,63,0.7931059511841119,A3,true,true,C:\Users\moham\Documents\Codex\2026-08-29\organize-x20\work\reflex-research\program-a\A6\evidence\arxiv_2510.19495.json,true,complete,triaged,expansion_round_1,A3/assigned-papers.json | A3/evidence-index.json | A3/paper-registry.json | A3/raw/q03-synonyms.txt | A3/raw/q10-suboptimal.txt | A4/assigned-papers.json | A4/assigned-registry-inspected.jsonl | A4/assigned-registry-preinspect.jsonl | A4/canonical-registry.jsonl | A4/raw/q13-harmful-demo.json | A6/expansion/canonical-pool.jsonl | A6/raw-retrieval/q03-direct-partial-success.json | A6/raw-retrieval/q05-syn-suboptimal-demo.json | A6/raw-retrieval/q12-mech-offline-failures.json | A6/raw-retrieval/q20-adj-human-activity.json | A6/raw-retrieval/q31-recent-mixed-quality.json | A6/registry-assignment.jsonl | A6/work/assigned-registry-inspected.jsonl | A6/work/assigned-registry-preinspect.jsonl | A6/work/canonical-pool.jsonl | A6/work/evidence-index.jsonl | A7/raw/q15-long-tail-failure.json | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/work/expansion-novel.jsonl | A8/work/expansion-pool.jsonl,A8/work/expansion-triage.jsonl,complete,1
AutoFocus-IL: VLM-based Saliency Maps for Data-Efficient Visual Imitation Learning without Extra Human Annotations,arxiv:2511.18617,"AutoFocus-IL is a simple yet effective method to improve data efficiency and generalization in visual imitation learning by guiding policies to attend to task-relevant features rather than distractors and spurious correlations. Although saliency regularization has emerged as a promising way to achieve this, existing approaches typically require costly supervision such as human gaze data or manual saliency annotations. In contrast, AutoFocus-IL leverages vision-language models (VLMs) to automatically identify and track key objects in demonstrations, generating temporal saliency maps that highlight causal visual signals while suppressing distractors. These maps are then used to regularize behavior cloning policies, yielding stronger alignment between visual attention and task-relevant cues. Experiments in both the CARLA simulator and real-robot manipulation tasks demonstrate that AutoFocus-IL not only outperforms standard behavior cloning but also surpasses state-of-the-art baselines that assume privileged access to human supervision, such as gaze data. Code, datasets, and trained policy videos are available at https://AutoFocus-IL.github.io/.",high,A8,expansion_round_1,VLM-generated temporal saliency maps emphasize causal task objects and regularize behavior cloning away from distractor features.,It offers a representation-quality mechanism for making visual demonstrations robust to nuisance variation without new labels.,true,,,arxiv:2511.18617 | paperid:2130688888421428309,,,,,related-papers,,,,0.7900123734263975,A8,,,,,,triaged,expansion_round_1,A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl | A8/work/expansion-novel.jsonl | A8/work/expansion-pool.jsonl,A8/work/expansion-triage.jsonl,complete,1
"Discover, Learn, and Reinforce: Scaling Vision-Language-Action Pretraining with Diverse RL-Generated Trajectories",arxiv:2511.19528,"Scaling vision-language-action (VLA) model pre-training requires large volumes of diverse, high-quality manipulation trajectories. Most current data is obtained via human teleoperation, which is expensive and difficult to scale. Reinforcement learning (RL) methods learn useful skills through autonomous exploration, making them a viable approach for generating data. However, standard RL training collapses to a narrow execution pattern, limiting its utility for large-scale pre-training. We propose Discover, Lea rn and Reinforce (DLR), an information-theoretic pattern discovery framework that generates multiple distinct, high-success behavioral patterns for VLA pretraining. Empirically, DLR generates a markedly more diverse trajectory corpus on LIBERO. Specifically, it learns multiple distinct, high-success strategies for the same task where standard RL discovers only one, and hence it covers substantially broader regions of the state-action space. When adapted to unseen downstream task suites, VLA models pretrained on our diverse RL data surpass counterparts trained on equal-sized standard RL datasets. Moreover, DLR exhibits positive data-scaling behavior that single-pattern RL lacks. These results position multi-pattern RL as a practical, scalable data engine for embodied foundation models.",high,A8,expansion_round_3,RL-generated trajectories diversify vision-language-action pretraining and are filtered or mixed to improve generalist policy learning.,It directly connects active trajectory generation and data mixture design to representation usefulness.,true,,2025,arxiv:2511.19528 | paperid:2641200895421430767,arxiv:2511.19528,2641200895421430767,,q30-vla-data | q35-recent-vla,semantic-search,general | recent,,,0.01856178608515057,A8,,not-inspected,false,unverified-abstract-only,not-inspected,triaged,expansion_round_3,A4/canonical-registry.jsonl | A4/raw/q30-vla-data.json | A4/raw/q35-recent-vla.json | A5/canonical-pool.jsonl | A5/paper-registry.json | A7/raw/q12-vla-composition.json | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/work/expansion-round3-novel.jsonl,A8/work/expansion-round3-triage.jsonl,complete,1
Sample-Efficient Expert Query Control in Active Imitation Learning via Conformal Prediction,arxiv:2512.00453,"Active imitation learning (AIL) combats covariate shift by querying an expert during training. However, expert action labeling often dominates the cost, especially in GPU-intensive simulators, human-in-the-loop settings, and robot fleets that revisit near-duplicate states. We present Conformalized Rejection Sampling for Active Imitation Learning (CRSAIL), a querying rule that requests an expert action only when the visited state is under-represented in the expert-labeled dataset. CRSAIL scores state novelty by the distance to the K-th nearest expert state and sets a single global threshold via conformal prediction. This threshold is the empirical (1-α) quantile of on-policy calibration scores, providing a distribution-free calibration rule that links α to the expected query rate and makes α a task-agnostic tuning knob. This state-space querying strategy is robust to outliers and, unlike safety-gate-based AIL, can be run without real-time expert takeovers: we roll out full trajectories (episodes) with the learner and only afterward query the expert on a subset of visited states. Evaluated on MuJoCo robotics tasks, CRSAIL matches or exceeds expert-level reward while reducing total expert queries by up to 96% vs. DAgger and up to 65% vs. prior AIL methods, with empirical robustness to α and K, easing deployment on novel systems with unknown dynamics.",high,A8,expansion_round_1,CRSAIL queries an expert only for states whose k-nearest-neighbor novelty in the labeled set exceeds a conformally calibrated threshold.,It turns representation-space undercoverage into a distribution-free query-rate control for active imitation learning.,true,,2025,arxiv:2512.00453 | paperid:813449355947414537,arxiv:2512.00453,813449355947414537,,q38-recent-coreset,related-papers,recent,,,0.9168273035060777,A8,,false,false,,false,triaged,expansion_round_1,A4/canonical-registry.jsonl | A4/raw/q38-recent-coreset.json | A7/raw/q06-shift.json | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/work/expansion-novel.jsonl | A8/work/expansion-pool.jsonl,A8/work/expansion-triage.jsonl,complete,1
SEMDICE: Off-policy State Entropy Maximization via Stationary Distribution Correction Estimation,arxiv:2512.10042,"In the unsupervised pre-training for reinforcement learning, the agent aims to learn a prior policy for downstream tasks without relying on task-specific reward functions. We focus on state entropy maximization (SEM), where the goal is to learn a policy that maximizes the entropy of the state stationary distribution. In this paper, we introduce SEMDICE, a principled off-policy algorithm that computes an SEM policy from an arbitrary off-policy dataset, which optimizes the policy directly within the space of stationary distributions. SEMDICE computes a single, stationary Markov state-entropy-maximizing policy from an arbitrary off-policy dataset. Experimental results demonstrate that SEMDICE outperforms baseline algorithms in maximizing state entropy while achieving the best adaptation efficiency for downstream tasks among SEM-based unsupervised RL pre-training methods.",high,A8,expansion_round_3,Stationary-distribution correction estimates off-policy state entropy and optimizes behavior toward high-coverage state distributions.,It provides an offline-compatible state-coverage objective for deciding which experience mixture to collect or replay.,true,,,arxiv:2512.10042 | paperid:5039393524535964580,,,,,,,,,0.018143143143143144,A8,,,,,,triaged,expansion_round_3,A8/work/expansion-round3-novel.jsonl,A8/work/expansion-round3-triage.jsonl,complete,1
Point Bridge: 3D Representations for Cross Domain Policy Learning,arxiv:2601.16212,"Robot foundation models are beginning to deliver on the promise of generalist robotic agents, yet progress remains constrained by the scarcity of large-scale real-world manipulation datasets. Simulation and synthetic data generation offer a scalable alternative, but their usefulness is limited by the visual domain gap between simulation and reality. In this work, we present Point Bridge, a framework that leverages unified, domain-agnostic point-based representations to unlock synthetic datasets for zero-shot sim-to-real policy transfer, without explicit visual or object-level alignment. Point Bridge combines automated point-based representation extraction via Vision-Language Models (VLMs), transformer-based policy learning, and efficient inference-time pipelines to train capable real-world manipulation agents using only synthetic data. With additional co-training on small sets of real demonstrations, Point Bridge further improves performance, substantially outperforming prior vision-based sim-and-real co-training methods. It achieves up to 44% gains in zero-shot sim-to-real transfer and up to 66% with limited real data across both single-task and multitask settings. Videos of the robot are best viewed at: https://pointbridge3d.github.io/",high,A8,expansion_round_1,Unified domain-agnostic point representations bridge synthetic and real visual domains for zero-shot manipulation policy transfer.,It supports geometry-aware similarity for selecting data that share contact and spatial structure despite visual differences.,true,,2026,arxiv:2601.16212 | paperid:5303797641075512772,arxiv:2601.16212,5303797641075512772,,,related-papers,recent,,,0.7640475997974661,A1,,false,false,,false,triaged,expansion_round_1,A1/expansion-round2-registry.json | A1/paper-registry-complete.json | A4/expansion/round3/registry.jsonl | A5/expansion/raw/round2-citers.json | A7/raw/q30-recent-generalist.json | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/work/expansion-novel.jsonl | A8/work/expansion-pool.jsonl,A8/work/expansion-triage.jsonl,complete,1
GeneralVLA: Generalizable Vision-Language-Action Models with Knowledge-Guided Trajectory Planning,arxiv:2602.04315,"Large foundation models have shown strong open-world generalization to complex problems in vision and language, but similar levels of generalization have yet to be achieved in robotics. One fundamental challenge is that the models exhibit limited zero-shot capability, which hampers their ability to generalize effectively to unseen scenarios. In this work, we propose GeneralVLA (Generalizable Vision-Language-Action Models with Knowledge-Guided Trajectory Planning), a hierarchical vision-language-action (VLA) model that can be more effective in utilizing the generalization of foundation models, enabling zero-shot manipulation and automatically generating data for robotics. In particular, we study a class of hierarchical VLA model where the high-level ASM (Affordance Segmentation Module) is finetuned to perceive image keypoint affordances of the scene; the mid-level 3DAgent carries out task understanding, skill knowledge, and trajectory planning to produce a 3D path indicating the desired robot end-effector trajectory. The intermediate 3D path prediction is then served as guidance to the low-level, 3D-aware control policy capable of precise manipulation. Compared to alternative approaches, our method requires no real-world robotic data collection or human demonstration, making it much more scalable to diverse tasks and viewpoints. Empirically, GeneralVLA successfully generates trajectories for 14 tasks, significantly outperforming state-of-the-art methods such as VoxPoser. The generated demonstrations can train more robust behavior cloning policies than training with human demonstrations or from data generated by VoxPoser, Scaling-up, and Code-As-Policies. We believe GeneralVLA can be the scalable method for both generating data for robotics and solving novel tasks in a zero-shot setting. Code: https://github.com/AIGeeksGroup/GeneralVLA. Website: https://aigeeksgroup.github.io/GeneralVLA.",high,A8,primary_assignment,A hierarchical VLA predicts affordances and 3D trajectories that can generate demonstrations for new tasks without real-world teleoperation.,It provides a transfer path from structured representation and planning to scalable synthetic experience collection.,true,,,arxiv:2602.04315,arxiv:2602.04315,4725001328504647142,,q26-recent | A8,search-papers,recent,,56.64206526785962,0.8821032633929808,A8,,,,,,triaged,primary_assignment,A4/expansion/round4/registry.jsonl | A8/raw/q26-recent.json | A8/work/assigned-papers.json | A8/work/canonical-pool.jsonl,A8/work/abstract-triage.jsonl | A8/work/assigned-abstracts.jsonl,complete,2
"When to Act, Ask, or Learn: Uncertainty-Aware Policy Steering",arxiv:2602.22474,"Policy steering is an emerging way to adapt robot behaviors at deployment-time: a learned verifier analyzes low-level action samples proposed by a pre-trained policy (e.g., diffusion policy) and selects only those aligned with the task. While Vision-Language Models (VLMs) are promising general-purpose verifiers due to their reasoning capabilities, existing frameworks often assume these models are well-calibrated. In practice, the overconfident judgment from VLM can degrade the steering performance under both high-level semantic uncertainty in task specifications and low-level action uncertainty or incapability of the pre-trained policy. We propose uncertainty-aware policy steering (UPS), a framework that jointly reasons about semantic task uncertainty and low-level action feasibility, and selects an uncertainty resolution strategy: execute a high-confidence action, clarify task ambiguity via natural language queries, or ask for action interventions to correct the low-level policy when it is deemed incapable at the task. We leverage conformal prediction to calibrate the composition of the VLM and the pre-trained base policy, providing statistical assurances that the verifier selects the correct strategy. After collecting interventions during deployment, we employ residual learning to improve the capability of the pre-trained policy, enabling the system to learn continually but with minimal expensive human feedback. We demonstrate our framework through experiments in simulation and on hardware, showing that UPS can disentangle confident, ambiguous, and incapable scenarios and minimizes expensive user interventions compared to uncalibrated baselines and prior human- or robot-gated continual learning approaches. Videos can be found at https://jessie-yuan.github.io/ups/",high,A8,expansion_round_1,"Conformal calibration separates confident execution, semantic clarification, and human intervention using task and action uncertainty.",It gives a deployment-time trigger for collecting the next informative intervention while avoiding redundant supervision.,true,,,arxiv:2602.22474 | paperid:2502643750499936726,,,,,related-papers,,,,0.7537567806779163,A8,,,,,,triaged,expansion_round_1,A8/work/expansion-novel.jsonl | A8/work/expansion-pool.jsonl,A8/work/expansion-triage.jsonl,complete,1
Tether: Autonomous Functional Play with Correspondence-Driven Trajectory Warping,arxiv:2603.03278,"The ability to conduct and learn from interaction and experience is a central challenge in robotics, offering a scalable alternative to labor-intensive human demonstrations. However, realizing such ""play"" requires (1) a policy robust to diverse, potentially out-of-distribution environment states, and (2) a procedure that continuously produces useful robot experience. To address these challenges, we introduce Tether, a method for autonomous functional play involving structured, task-directed interactions. First, we design a novel open-loop policy that warps actions from a small set of source demonstrations (<=10) by anchoring them to semantic keypoint correspondences in the target scene. We show that this design is extremely data-efficient and robust even under significant spatial and semantic variations. Second, we deploy this policy for autonomous functional play in the real world via a continuous cycle of task selection, execution, evaluation, and improvement, guided by the visual understanding capabilities of vision-language models. This procedure generates diverse, high-quality datasets with minimal human intervention. In a household-like multi-object setup, our method is the first to perform many hours of autonomous multi-task play in the real world starting from only a handful of demonstrations. This produces a stream of data that consistently improves the performance of closed-loop imitation policies over time, ultimately yielding over 1000 expert-level trajectories and training policies competitive with those learned from human-collected demonstrations.",high,A8,expansion_round_2,Autonomous functional play discovers object interactions and warps successful trajectories across corresponding objects and contexts.,It combines active exploration with correspondence-based similarity to expand reusable manipulation experience.,true,,,arxiv:2603.03278 | paperid:6575375750577981388,,,,,,,,,0.020551108374384237,A8,,,,,,triaged,expansion_round_2,A4/expansion/round3/registry.jsonl | A8/work/expansion-round2-novel.jsonl,A8/work/expansion-round2-triage.jsonl,complete,1
ELLIPSE: Evidential Learning for Robust Waypoints and Uncertainties,arxiv:2603.04585,"Robust waypoint prediction is crucial for mobile robots operating in open-world, safety-critical settings. While Imitation Learning (IL) methods have demonstrated great success in practice, they are susceptible to distribution shifts: the policy can become dangerously overconfident in unfamiliar states. In this paper, we present ELLIPSE, a method building on multivariate deep evidential regression to output waypoints and multivariate Student-t predictive distributions in a single forward pass. To reduce covariate-shift-induced overconfidence under viewpoint and pose perturbations near expert trajectories, we introduce a lightweight domain augmentation procedure that synthesizes plausible viewpoint/pose variations without collecting additional demonstrations. To improve uncertainty reliability under environment/domain shift (e.g., unseen staircases), we apply a post-hoc isotonic recalibration on probability integral transform (PIT) values so that prediction sets remain plausible during deployment. We ground the discussion and experiments in staircase waypoint prediction, where obtaining robust waypoint and uncertainty is pivotal. Extensive real world evaluations show that ELLIPSE improves both task success rate and uncertainty coverage compared to baselines.",high,A8,primary_assignment,Deep evidential regression predicts waypoint distributions and uses augmentation plus isotonic recalibration to improve uncertainty coverage under covariate shift.,It provides a calibrated OOD uncertainty signal that can gate collection or intervention when deployment states are unfamiliar.,true,,2026,arxiv:2603.04585,arxiv:2603.04585,4056814804399050150,,q08-synonyms | A8 | q15-outcome,search-papers,recent,,61.55147029276964,0.8405733129219832,A8,,false,false,,false,triaged,primary_assignment,A7/raw/q06-shift.json | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/raw/q08-synonyms.json | A8/raw/q15-outcome.json | A8/work/assigned-papers.json | A8/work/canonical-pool.jsonl,A8/work/abstract-triage.jsonl | A8/work/assigned-abstracts.jsonl,complete,2
RoboPocket: Improve Robot Policies Instantly with Your Phone,arxiv:2603.05504,"Scaling imitation learning is fundamentally constrained by the efficiency of data collection. While handheld interfaces have emerged as a scalable solution for in-the-wild data acquisition, they predominantly operate in an open-loop manner: operators blindly collect demonstrations without knowing the underlying policy's weaknesses, leading to inefficient coverage of critical state distributions. Conversely, interactive methods like DAgger effectively address covariate shift but rely on physical robot execution, which is costly and difficult to scale. To reconcile this trade-off, we introduce RoboPocket, a portable system that enables Robot-Free Instant Policy Iteration using single consumer smartphones. Its core innovation is a Remote Inference framework that visualizes the policy's predicted trajectory via Augmented Reality (AR) Visual Foresight. This immersive feedback allows collectors to proactively identify potential failures and focus data collection on the policy's weak regions without requiring a physical robot. Furthermore, we implement an asynchronous Online Finetuning pipeline that continuously updates the policy with incoming data, effectively closing the learning loop in minutes. Extensive experiments demonstrate that RoboPocket adheres to data scaling laws and doubles the data efficiency compared to offline scaling strategies, overcoming their long-standing efficiency bottleneck. Moreover, our instant iteration loop also boosts sample efficiency by up to 2× in distributed environments a small number of interactive corrections per person. Project page and videos: https://robo-pocket.github.io.",high,A8,primary_assignment,Augmented-reality visual foresight exposes predicted policy trajectories so distributed collectors can target weak regions and asynchronously fine-tune the policy.,It is a concrete human-in-the-loop mechanism for finding and collecting data at policy failure modes without continuous physical-robot execution.,true,,2026,arxiv:2603.05504,arxiv:2603.05504,1607796727160667596,,q15-outcome | A8,search-papers,recent,,68.11446638309795,0.9057233191548978,A8,,false,false,,false,triaged,primary_assignment,A5/expansion/raw/round2-citers.json | A5/expansion/raw/round3-citers.json | A6/raw-retrieval/q04-direct-failure-aware-data.json | A6/work/canonical-pool.jsonl | A7/raw/q13-novelty-coverage.json | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/raw/q15-outcome.json | A8/work/assigned-papers.json | A8/work/canonical-pool.jsonl,A8/work/abstract-triage.jsonl | A8/work/assigned-abstracts.jsonl,complete,2
